Dex,Name,Type,Abilities,HP,A,D,SA,SD,SP,Strong Against,Weak Against,Resistant To,Vulnerable To,base stat total,base stat avg 
#799,Guzzlord,"['dark', 'dragon']",['Beast Boost'],223,101,53,97,53,43,"['ghost', 'psychic', 'dragon']","['fighting', 'steel', 'fairy', 'dark']","['ghost', 'fire', 'water', 'grass', 'electric', 'psychic', 'dark']","['fighting', 'bug', 'ice', 'dragon', 'fairy']",570,95
#800,Necrozma,['psychic'],['Prism Armor'],97,107,101,127,89,79,"['fighting', 'poison']","['steel', 'psychic', 'dark']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",600,100
#801,Magearna,"['steel', 'fairy']",['Soul-Heart'],80,95,115,130,115,65,"['fighting', 'rock', 'ice', 'dragon', 'fairy', 'dark']","['poison', 'steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'grass', 'psychic', 'ice', 'dragon', 'fairy', 'dark']","['ground', 'fire']",600,100
#802,Marshadow,"['fighting', 'ghost']",['Technician'],90,125,80,90,90,125,"['rock', 'steel', 'ice']","['normal', 'flying', 'poison', 'bug', 'ghost', 'fairy']","['normal', 'fighting', 'poison', 'rock', 'bug']","['flying', 'ghost', 'psychic', 'fairy']",600,100
#803,Poipole,['poison'],['Beast Boost'],67,73,67,73,67,73,"['grass', 'fairy']","['poison', 'ground', 'rock', 'ghost', 'steel']","['fighting', 'poison', 'bug', 'grass', 'fairy']","['ground', 'psychic']",420,70
#804,Naganadel,"['poison', 'dragon']",['Beast Boost'],73,73,73,127,73,121,"['grass', 'dragon']","['poison', 'ground', 'rock', 'ghost', 'steel', 'fairy']","['fighting', 'poison', 'bug', 'fire', 'water', 'grass', 'electric']","['ground', 'psychic', 'ice', 'dragon']",540,90
#805,Stakataka,"['rock', 'steel']",['Beast Boost'],61,131,211,53,101,13,"['flying', 'rock', 'bug', 'ice', 'fairy']","['fighting', 'ground', 'steel', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'psychic', 'ice', 'dragon', 'fairy']","['fighting', 'ground', 'water']",570,95
#806,Blacephalon,"['fire', 'ghost']",['Beast Boost'],53,127,53,151,79,107,"['bug', 'ghost', 'steel', 'grass', 'psychic', 'ice']","['normal', 'rock', 'fire', 'water', 'dragon', 'dark']","['normal', 'fighting', 'poison', 'bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'ghost', 'water', 'dark']",570,95
#807,Zeraora,['electric'],['Volt Absorb'],88,112,75,102,80,143,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],600,100
#808,Meltan,['steel'],['Magnet Pull'],46,65,65,55,35,34,"['rock', 'ice', 'fairy']","['steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['fighting', 'ground', 'fire']",300,50
#809,Melmetal,['steel'],['Iron Fist'],135,143,143,80,65,34,"['rock', 'ice', 'fairy']","['steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['fighting', 'ground', 'fire']",600,100
#810,Grookey,['grass'],"['Overgrow', 'Grassy Surge']",50,65,50,40,40,65,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",310,51
#811,Thwackey,['grass'],"['Overgrow', 'Grassy Surge']",70,85,70,55,60,80,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",420,70
#812,Rillaboom,['grass'],"['Overgrow', 'Grassy Surge']",100,125,90,60,70,85,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",530,88
#813,Scorbunny,['fire'],"['Blaze', 'Libero']",50,71,40,40,40,69,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'water']",310,51
#814,Raboot,['fire'],"['Blaze', 'Libero']",65,86,60,55,60,94,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'water']",420,70
#815,Cinderace,['fire'],"['Blaze', 'Libero']",80,116,75,65,75,119,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'water']",530,88
#816,Sobble,['water'],"['Torrent', 'Sniper']",50,40,40,70,40,70,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",310,51
#817,Drizzile,['water'],"['Torrent', 'Sniper']",65,60,55,95,55,90,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",420,70
#818,Inteleon,['water'],"['Torrent', 'Sniper']",70,85,65,125,65,120,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",530,88
#819,Skwovet,['normal'],"['Cheek Pouch', 'Gluttony']",70,55,55,35,35,25,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],275,45
#820,Greedent,['normal'],"['Cheek Pouch', 'Gluttony']",120,95,95,55,75,20,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],460,76
#821,Rookidee,['flying'],"['Keen Eye', 'Unnerve', 'Big Pecks']",38,47,35,33,35,57,"['fighting', 'bug', 'grass']","['rock', 'steel', 'electric']","['fighting', 'ground', 'bug', 'grass']","['rock', 'electric', 'ice']",245,40
#822,Corvisquire,['flying'],"['Keen Eye', 'Unnerve', 'Big Pecks']",68,67,55,43,55,77,"['fighting', 'bug', 'grass']","['rock', 'steel', 'electric']","['fighting', 'ground', 'bug', 'grass']","['rock', 'electric', 'ice']",365,60
#823,Corviknight,"['flying', 'steel']","['Pressure', 'Unnerve', 'Mirror Armor']",98,87,105,53,85,67,"['fighting', 'bug', 'grass', 'ice', 'fairy']","['steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'ground', 'bug', 'steel', 'grass', 'psychic', 'dragon', 'fairy']","['fire', 'electric']",495,82
#824,Blipbug,['bug'],"['Swarm', 'Compoundeyes', 'Telepathy']",25,20,20,25,45,45,"['grass', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'ghost', 'steel', 'fire', 'fairy']","['fighting', 'ground', 'grass']","['flying', 'rock', 'fire']",180,30
#825,Dottler,"['bug', 'psychic']","['Swarm', 'Compoundeyes', 'Telepathy']",50,35,80,50,90,30,['grass'],"['flying', 'ghost', 'steel', 'fire', 'fairy', 'dark']","['fighting', 'ground', 'grass', 'psychic']","['flying', 'rock', 'bug', 'ghost', 'fire', 'dark']",335,55
#826,Orbeetle,"['bug', 'psychic']","['Swarm', 'Frisk', 'Telepathy']",60,45,110,80,120,90,['grass'],"['flying', 'ghost', 'steel', 'fire', 'fairy', 'dark']","['fighting', 'ground', 'grass', 'psychic']","['flying', 'rock', 'bug', 'ghost', 'fire', 'dark']",505,84
#827,Nickit,['dark'],"['Run Away', 'Unburden', 'Stakeout']",40,28,28,47,52,50,"['ghost', 'psychic']","['fighting', 'fairy', 'dark']","['ghost', 'psychic', 'dark']","['fighting', 'bug', 'fairy']",245,40
#828,Thievul,['dark'],"['Run Away', 'Unburden', 'Stakeout']",70,58,58,87,92,90,"['ghost', 'psychic']","['fighting', 'fairy', 'dark']","['ghost', 'psychic', 'dark']","['fighting', 'bug', 'fairy']",455,75
#829,Gossifleur,['grass'],"['Cotton Down', 'Regenerator', 'Effect Spore']",40,40,60,40,60,10,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",250,41
#830,Eldegoss,['grass'],"['Cotton Down', 'Regenerator', 'Effect Spore']",60,50,90,80,120,60,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",460,76
#831,Wooloo,['normal'],"['Fluffy', 'Run Away', 'Bulletproof']",42,40,55,40,45,48,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],270,45
#832,Dubwool,['normal'],"['Fluffy', 'Steadfast', 'Bulletproof']",72,80,100,60,90,88,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],490,81
#833,Chewtle,['water'],"['Strong Jaw', 'Shell Armor', 'Swift Swim']",50,64,50,38,38,44,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",284,47
#834,Drednaw,"['water', 'rock']","['Strong Jaw', 'Shell Armor', 'Swift Swim']",90,115,90,48,68,74,"['flying', 'rock', 'bug', 'fire', 'ice']","['fighting', 'steel', 'water', 'grass', 'dragon']","['normal', 'flying', 'poison', 'fire', 'ice']","['fighting', 'ground', 'grass', 'electric']",485,80
#835,Yamper,['electric'],"['Ball Fetch', 'Rattled']",59,45,50,40,50,26,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],270,45
#836,Boltund,['electric'],"['Strong Jaw', 'Competitive']",69,90,60,90,60,121,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],490,81
#837,Rolycoly,['rock'],"['Steam Engine', 'Heatproof', 'Flash Fire']",30,40,50,40,50,30,"['flying', 'bug', 'fire', 'ice']","['fighting', 'ground', 'steel']","['normal', 'flying', 'poison', 'fire']","['fighting', 'ground', 'steel', 'water', 'grass']",240,40
#838,Carkol,"['rock', 'fire']","['Steam Engine', 'Flame Body', 'Flash Fire']",80,60,90,60,70,50,"['flying', 'bug', 'grass', 'ice']","['fighting', 'ground', 'rock', 'water', 'dragon']","['normal', 'flying', 'poison', 'bug', 'fire', 'ice', 'fairy']","['fighting', 'ground', 'rock', 'water']",410,68
#839,Coalossal,"['rock', 'fire']","['Steam Engine', 'Flame Body', 'Flash Fire']",110,80,120,80,90,30,"['flying', 'bug', 'grass', 'ice']","['fighting', 'ground', 'rock', 'water', 'dragon']","['normal', 'flying', 'poison', 'bug', 'fire', 'ice', 'fairy']","['fighting', 'ground', 'rock', 'water']",510,85
#840,Applin,"['grass', 'dragon']","['Ripen', 'Gluttony', 'Bulletproof']",40,40,80,40,40,20,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'fairy']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'ice', 'dragon', 'fairy']",260,43
#841,Flapple,"['grass', 'dragon']","['Ripen', 'Gluttony', 'Hustle']",70,110,80,95,60,70,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'fairy']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'ice', 'dragon', 'fairy']",485,80
#842,Appletun,"['grass', 'dragon']","['Ripen', 'Gluttony', 'Thick Fat']",110,85,80,100,80,30,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'fairy']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'ice', 'dragon', 'fairy']",485,80
#843,Silicobra,['ground'],"['Sand Spit', 'Shed Skin', 'Sand Veil']",52,57,75,35,50,46,"['poison', 'rock', 'steel', 'fire', 'electric']","['flying', 'bug', 'grass']","['poison', 'rock', 'electric']","['water', 'grass', 'ice']",315,52
#844,Sandaconda,['ground'],"['Sand Spit', 'Shed Skin', 'Sand Veil']",72,107,125,65,70,71,"['poison', 'rock', 'steel', 'fire', 'electric']","['flying', 'bug', 'grass']","['poison', 'rock', 'electric']","['water', 'grass', 'ice']",510,85
#845,Cramorant,"['flying', 'water']",['Gulp Missile'],70,85,55,85,95,85,"['fighting', 'ground', 'bug', 'fire']","['steel', 'water', 'electric', 'dragon']","['fighting', 'ground', 'bug', 'steel', 'fire', 'water']","['rock', 'electric']",475,79
#846,Arrokuda,['water'],"['Swift Swim', 'Propeller Tail']",41,63,40,40,30,66,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",280,46
#847,Barraskewda,['water'],"['Swift Swim', 'Propeller Tail']",61,123,60,60,50,136,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",490,81
#848,Toxel,"['electric', 'poison']","['Rattled', 'Static', 'Klutz']",40,38,35,54,35,40,"['flying', 'water', 'fairy']","['poison', 'ground', 'rock', 'ghost', 'steel', 'electric', 'dragon']","['fighting', 'flying', 'poison', 'bug', 'steel', 'grass', 'electric', 'fairy']","['ground', 'psychic']",242,40
#849,Toxtricity,"['electric', 'poison']","['Punk Rock', 'Plus', 'Technician']",75,98,70,114,70,75,"['flying', 'water', 'fairy']","['poison', 'ground', 'rock', 'ghost', 'steel', 'electric', 'dragon']","['fighting', 'flying', 'poison', 'bug', 'steel', 'grass', 'electric', 'fairy']","['ground', 'psychic']",502,83
#850,Sizzlipede,"['fire', 'bug']","['Flash Fire', 'White Smoke', 'Flame Body']",50,65,45,50,50,45,"['bug', 'grass', 'psychic', 'ice', 'dark']","['fighting', 'flying', 'poison', 'rock', 'ghost', 'fire', 'water', 'dragon', 'fairy']","['fighting', 'bug', 'steel', 'grass', 'ice', 'fairy']","['flying', 'rock', 'water']",305,50
#851,Centiskorch,"['fire', 'bug']","['Flash Fire', 'White Smoke', 'Flame Body']",100,115,65,90,90,65,"['bug', 'grass', 'psychic', 'ice', 'dark']","['fighting', 'flying', 'poison', 'rock', 'ghost', 'fire', 'water', 'dragon', 'fairy']","['fighting', 'bug', 'steel', 'grass', 'ice', 'fairy']","['flying', 'rock', 'water']",525,87
#852,Clobbopus,['fighting'],"['Limber', 'Technician']",50,68,60,50,50,32,"['normal', 'rock', 'steel', 'ice', 'dark']","['flying', 'poison', 'bug', 'ghost', 'psychic', 'fairy']","['rock', 'bug', 'dark']","['flying', 'psychic', 'fairy']",310,51
#853,Grapploct,['fighting'],"['Limber', 'Technician']",80,118,90,70,80,42,"['normal', 'rock', 'steel', 'ice', 'dark']","['flying', 'poison', 'bug', 'ghost', 'psychic', 'fairy']","['rock', 'bug', 'dark']","['flying', 'psychic', 'fairy']",480,80
#854,Sinistea,['ghost'],"['Weak Armor', 'Cursed Body']",40,45,45,74,54,50,"['ghost', 'psychic']","['normal', 'dark']","['normal', 'fighting', 'poison', 'bug']","['ghost', 'dark']",308,51
#855,Polteageist,['ghost'],"['Weak Armor', 'Cursed Body']",60,65,65,134,114,70,"['ghost', 'psychic']","['normal', 'dark']","['normal', 'fighting', 'poison', 'bug']","['ghost', 'dark']",508,84
#856,Hatenna,['psychic'],"['Healer', 'Anticipation', 'Magic Bounce']",42,30,45,56,53,39,"['fighting', 'poison']","['steel', 'psychic', 'dark']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",265,44
#857,Hattrem,['psychic'],"['Healer', 'Anticipation', 'Magic Bounce']",57,40,65,86,73,49,"['fighting', 'poison']","['steel', 'psychic', 'dark']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",370,61
#858,Hatterene,"['psychic', 'fairy']","['Healer', 'Anticipation', 'Magic Bounce']",57,90,95,136,103,29,"['fighting', 'dragon']","['steel', 'fire', 'psychic', 'dark']","['fighting', 'psychic', 'dragon']","['poison', 'ghost', 'steel']",510,85
#859,Impidimp,"['dark', 'fairy']","['Prankster', 'Frisk', 'Pickpocket']",45,45,30,55,40,50,"['ghost', 'psychic', 'dragon']","['poison', 'steel', 'fire', 'fairy']","['ghost', 'psychic', 'dragon', 'dark']","['poison', 'steel', 'fairy']",265,44
#860,Morgrem,"['dark', 'fairy']","['Prankster', 'Frisk', 'Pickpocket']",65,60,45,75,55,70,"['ghost', 'psychic', 'dragon']","['poison', 'steel', 'fire', 'fairy']","['ghost', 'psychic', 'dragon', 'dark']","['poison', 'steel', 'fairy']",370,61
#861,Grimmsnarl,"['dark', 'fairy']","['Prankster', 'Frisk', 'Pickpocket']",95,120,65,95,75,60,"['ghost', 'psychic', 'dragon']","['poison', 'steel', 'fire', 'fairy']","['ghost', 'psychic', 'dragon', 'dark']","['poison', 'steel', 'fairy']",510,85
#862,Obstagoon,"['dark', 'normal']","['Reckless', 'Guts', 'Defiant']",93,90,101,60,81,95,['psychic'],"['fighting', 'rock', 'ghost', 'steel', 'fairy', 'dark']","['ghost', 'psychic', 'dark']","['fighting', 'bug', 'fairy']",520,86
#863,Perrserker,['steel'],"['Battle Armor', 'Tough Claws', 'Steely Spirit']",70,110,100,50,60,50,"['rock', 'ice', 'fairy']","['steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['fighting', 'ground', 'fire']",440,73
#864,Cursola,['ghost'],"['Weak Armor', 'Perish Body']",60,95,50,145,130,30,"['ghost', 'psychic']","['normal', 'dark']","['normal', 'fighting', 'poison', 'bug']","['ghost', 'dark']",510,85
#865,Sirfetch'd,['fighting'],"['Steadfast', 'Scrappy']",62,135,95,68,82,65,"['normal', 'rock', 'steel', 'ice', 'dark']","['flying', 'poison', 'bug', 'ghost', 'psychic', 'fairy']","['rock', 'bug', 'dark']","['flying', 'psychic', 'fairy']",507,84
#866,Mr. Rime,"['ice', 'psychic']","['Tangled Feet', 'Screen Cleaner', 'Ice Body']",80,85,75,110,100,70,"['fighting', 'flying', 'poison', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'psychic', 'ice', 'dark']","['psychic', 'ice']","['rock', 'bug', 'ghost', 'steel', 'fire', 'dark']",520,86
#867,Runerigus,"['ground', 'ghost']",['Wandering Spirit'],58,95,145,50,105,30,"['poison', 'rock', 'ghost', 'steel', 'fire', 'electric', 'psychic']","['normal', 'flying', 'bug', 'grass', 'dark']","['normal', 'fighting', 'poison', 'rock', 'bug', 'electric']","['ghost', 'water', 'grass', 'ice', 'dark']",483,80
#868,Milcery,['fairy'],"['Sweet Veil', 'Aroma Veil']",45,40,40,50,61,34,"['fighting', 'dragon', 'dark']","['poison', 'steel', 'fire']","['fighting', 'bug', 'dragon', 'dark']","['poison', 'steel']",270,45
#869,Alcremie,['fairy'],"['Sweet Veil', 'Aroma Veil']",65,60,75,110,121,64,"['fighting', 'dragon', 'dark']","['poison', 'steel', 'fire']","['fighting', 'bug', 'dragon', 'dark']","['poison', 'steel']",495,82
#870,Falinks,['fighting'],"['Battle Armor', 'Defiant']",65,100,100,70,60,75,"['normal', 'rock', 'steel', 'ice', 'dark']","['flying', 'poison', 'bug', 'ghost', 'psychic', 'fairy']","['rock', 'bug', 'dark']","['flying', 'psychic', 'fairy']",470,78
#871,Pincurchin,['electric'],"['Lightning Rod', 'Electric Surge']",48,101,95,91,85,15,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],435,72
#872,Snom,"['ice', 'bug']","['Shield Dust', 'Ice Scales']",30,25,35,45,30,20,"['ground', 'grass', 'psychic', 'dragon', 'dark']","['fighting', 'poison', 'ghost', 'steel', 'fire', 'water', 'ice', 'fairy']","['ground', 'grass', 'ice']","['flying', 'rock', 'steel', 'fire']",185,30
#873,Frosmoth,"['ice', 'bug']","['Shield Dust', 'Ice Scales']",70,65,60,125,90,65,"['ground', 'grass', 'psychic', 'dragon', 'dark']","['fighting', 'poison', 'ghost', 'steel', 'fire', 'water', 'ice', 'fairy']","['ground', 'grass', 'ice']","['flying', 'rock', 'steel', 'fire']",475,79
#874,Stonjourner,['rock'],['Power Spot'],100,125,135,20,20,70,"['flying', 'bug', 'fire', 'ice']","['fighting', 'ground', 'steel']","['normal', 'flying', 'poison', 'fire']","['fighting', 'ground', 'steel', 'water', 'grass']",470,78
#875,Eiscue,['ice'],['Ice Face'],75,80,110,65,90,50,"['flying', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']",['ice'],"['fighting', 'rock', 'steel', 'fire']",470,78
#876,Indeedee,"['psychic', 'normal']","['Inner Focus', 'Synchronize', 'Psychic Surge']",60,65,55,105,95,95,"['fighting', 'poison']","['rock', 'ghost', 'steel', 'psychic', 'dark']","['ghost', 'psychic']","['bug', 'dark']",475,79
#877,Morpeko,"['electric', 'dark']",['Hunger Switch'],58,95,58,70,58,97,"['flying', 'ghost', 'water', 'psychic']","['fighting', 'ground', 'grass', 'electric', 'dragon', 'fairy', 'dark']","['flying', 'ghost', 'steel', 'electric', 'psychic', 'dark']","['fighting', 'ground', 'bug', 'fairy']",436,72
#878,Cufant,['steel'],"['Sheer Force', 'Heavy Metal']",72,80,49,40,49,40,"['rock', 'ice', 'fairy']","['steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['fighting', 'ground', 'fire']",330,55
#879,Copperajah,['steel'],"['Sheer Force', 'Heavy Metal']",122,130,69,80,69,30,"['rock', 'ice', 'fairy']","['steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['fighting', 'ground', 'fire']",500,83
